user_id,item_id,event_type,event_weight,timestamp
U0125,I0134,purchase,7.0,2025-10-27
U0319,I0081,view,1.0,2025-10-27
U0042,I0070,view,1.0,2025-10-27
U0020,I0064,purchase,7.0,2025-10-27
U0201,I0170,cart,3.0,2025-10-27
U0013,I0108,view,1.0,2025-10-27
U0028,I0161,purchase,7.0,2025-10-27
U0096,I0121,purchase,7.0,2025-10-27
U0074,I0111,cart,3.0,2025-10-27
U0342,I0157,cart,3.0,2025-10-27
U0390,I0159,view,1.0,2025-10-27
U0371,I0002,cart,3.0,2025-10-27
U0151,I0134,cart,3.0,2025-10-27
U0372,I0155,cart,3.0,2025-10-27
U0098,I0173,view,1.0,2025-10-27
U0154,I0051,cart,3.0,2025-10-27
U0181,I0048,cart,3.0,2025-10-27
U0125,I0134,view,1.0,2025-10-27
U0402,I0067,cart,3.0,2025-10-27
U0263,I0001,view,1.0,2025-10-27
U0416,I0028,view,1.0,2025-10-27
U0151,I0057,purchase,7.0,2025-10-27
U0263,I0001,purchase,7.0,2025-10-27
U0318,I0044,purchase,7.0,2025-10-27
U0256,I0178,purchase,7.0,2025-10-27
U0446,I0090,cart,3.0,2025-10-27
U0430,I0138,cart,3.0,2025-10-27
U0405,I0169,purchase,7.0,2025-10-27
U0256,I0178,cart,3.0,2025-10-27
U0034,I0155,view,1.0,2025-10-27
U0259,I0056,purchase,7.0,2025-10-27
U0321,I0120,purchase,7.0,2025-10-27
U0343,I0015,view,1.0,2025-10-27
U0034,I0155,cart,3.0,2025-10-27
U0346,I0039,cart,3.0,2025-10-27
U0139,I0061,cart,3.0,2025-10-27
U0269,I0134,purchase,7.0,2025-10-27
U0438,I0132,view,1.0,2025-10-27
U0013,I0130,view,1.0,2025-10-27
U0389,I0026,purchase,7.0,2025-10-27
U0042,I0109,cart,3.0,2025-10-27
U0209,I0177,view,1.0,2025-10-27
U0311,I0161,view,1.0,2025-10-27
U0203,I0081,purchase,7.0,2025-10-28
U0017,I0068,view,1.0,2025-10-28
U0060,I0156,cart,3.0,2025-10-28
U0139,I0086,view,1.0,2025-10-28
U0205,I0163,view,1.0,2025-10-28
U0319,I0012,view,1.0,2025-10-28
U0128,I0029,cart,3.0,2025-10-28
U0305,I0055,cart,3.0,2025-10-28
U0214,I0003,cart,3.0,2025-10-28
U0190,I0112,cart,3.0,2025-10-28
U0158,I0066,purchase,7.0,2025-10-28
U0225,I0031,cart,3.0,2025-10-28
U0214,I0026,view,1.0,2025-10-28
U0373,I0063,view,1.0,2025-10-28
U0325,I0167,purchase,7.0,2025-10-28
U0190,I0112,cart,3.0,2025-10-28
U0139,I0030,view,1.0,2025-10-28
U0079,I0009,purchase,7.0,2025-10-28
U0016,I0133,purchase,7.0,2025-10-28
U0440,I0033,view,1.0,2025-10-28
U0370,I0008,purchase,7.0,2025-10-28
U0189,I0056,cart,3.0,2025-10-28
U0418,I0149,cart,3.0,2025-10-28
U0009,I0072,cart,3.0,2025-10-28
U0294,I0176,purchase,7.0,2025-10-28
U0438,I0096,cart,3.0,2025-10-28
U0330,I0009,cart,3.0,2025-10-28
U0423,I0086,view,1.0,2025-10-28
U0149,I0001,purchase,7.0,2025-10-28
U0339,I0109,cart,3.0,2025-10-28
U0083,I0154,view,1.0,2025-10-28
U0334,I0115,view,1.0,2025-10-28
U0091,I0111,purchase,7.0,2025-10-28
U0181,I0146,cart,3.0,2025-10-28
U0324,I0035,cart,3.0,2025-10-28
U0013,I0099,cart,3.0,2025-10-28
U0255,I0031,view,1.0,2025-10-28
U0366,I0104,view,1.0,2025-10-28
U0236,I0122,purchase,7.0,2025-10-28
U0248,I0135,cart,3.0,2025-10-28
U0294,I0176,purchase,7.0,2025-10-28
U0293,I0165,purchase,7.0,2025-10-28
U0094,I0030,view,1.0,2025-10-28
U0061,I0007,purchase,7.0,2025-10-28
U0047,I0090,purchase,7.0,2025-10-28
U0284,I0090,cart,3.0,2025-10-28
U0185,I0010,purchase,7.0,2025-10-28
U0041,I0001,view,1.0,2025-10-28
U0422,I0038,view,1.0,2025-10-28
U0126,I0120,view,1.0,2025-10-28
U0294,I0176,cart,3.0,2025-10-28
U0087,I0108,cart,3.0,2025-10-28
U0351,I0156,view,1.0,2025-10-28
U0382,I0143,view,1.0,2025-10-28
U0284,I0082,purchase,7.0,2025-10-28
U0339,I0109,view,1.0,2025-10-28
U0018,I0001,purchase,7.0,2025-10-28
U0344,I0014,view,1.0,2025-10-28
U0207,I0001,cart,3.0,2025-10-28
U0125,I0029,view,1.0,2025-10-28
U0220,I0143,view,1.0,2025-10-28
U0187,I0121,view,1.0,2025-10-28
U0187,I0140,view,1.0,2025-10-28
U0384,I0097,view,1.0,2025-10-28
U0384,I0078,cart,3.0,2025-10-28
U0378,I0151,cart,3.0,2025-10-28
U0220,I0143,purchase,7.0,2025-10-28
U0410,I0048,cart,3.0,2025-10-28
U0378,I0151,cart,3.0,2025-10-28
U0327,I0169,cart,3.0,2025-10-28
U0074,I0136,view,1.0,2025-10-28
U0123,I0170,cart,3.0,2025-10-28
U0016,I0083,cart,3.0,2025-10-28
U0026,I0136,view,1.0,2025-10-28
U0105,I0031,view,1.0,2025-10-28
U0032,I0008,cart,3.0,2025-10-28
U0053,I0056,cart,3.0,2025-10-28
U0337,I0179,cart,3.0,2025-10-28
U0089,I0108,view,1.0,2025-10-28
U0403,I0128,view,1.0,2025-10-28
U0171,I0129,purchase,7.0,2025-10-28
U0129,I0167,purchase,7.0,2025-10-28
U0067,I0173,cart,3.0,2025-10-28
U0399,I0125,cart,3.0,2025-10-28
U0160,I0081,view,1.0,2025-10-28
U0258,I0153,view,1.0,2025-10-28
U0242,I0080,view,1.0,2025-10-28
U0242,I0080,purchase,7.0,2025-10-28
U0266,I0108,view,1.0,2025-10-28
U0114,I0096,purchase,7.0,2025-10-28
U0113,I0024,cart,3.0,2025-10-28
U0352,I0100,cart,3.0,2025-10-28
U0099,I0150,view,1.0,2025-10-28
U0384,I0032,purchase,7.0,2025-10-28
U0130,I0087,purchase,7.0,2025-10-28
U0325,I0167,purchase,7.0,2025-10-28
U0037,I0069,cart,3.0,2025-10-28
U0346,I0039,cart,3.0,2025-10-28
U0276,I0129,cart,3.0,2025-10-28
U0328,I0032,cart,3.0,2025-10-28
U0414,I0161,cart,3.0,2025-10-28
U0304,I0104,view,1.0,2025-10-28
U0170,I0083,cart,3.0,2025-10-28
U0296,I0092,cart,3.0,2025-10-28
U0085,I0081,view,1.0,2025-10-28
U0188,I0013,view,1.0,2025-10-28
U0352,I0087,view,1.0,2025-10-28
U0130,I0058,cart,3.0,2025-10-28
U0048,I0159,view,1.0,2025-10-28
U0206,I0118,view,1.0,2025-10-28
U0441,I0155,purchase,7.0,2025-10-28
U0079,I0168,purchase,7.0,2025-10-28
U0423,I0059,cart,3.0,2025-10-28
U0173,I0111,cart,3.0,2025-10-28
U0181,I0146,cart,3.0,2025-10-28
U0143,I0026,purchase,7.0,2025-10-28
U0328,I0032,view,1.0,2025-10-28
U0431,I0048,cart,3.0,2025-10-28
U0240,I0011,view,1.0,2025-10-28
U0246,I0072,purchase,7.0,2025-10-28
U0206,I0118,view,1.0,2025-10-28
U0338,I0127,cart,3.0,2025-10-28
U0028,I0064,cart,3.0,2025-10-28
U0134,I0096,purchase,7.0,2025-10-28
U0080,I0040,purchase,7.0,2025-10-28
U0413,I0097,cart,3.0,2025-10-28
U0338,I0127,cart,3.0,2025-10-28
U0171,I0034,view,1.0,2025-10-28
U0281,I0177,cart,3.0,2025-10-28
U0194,I0065,view,1.0,2025-10-28
U0250,I0098,view,1.0,2025-10-28
U0393,I0040,view,1.0,2025-10-28
U0086,I0079,view,1.0,2025-10-28
U0291,I0086,view,1.0,2025-10-28
U0110,I0140,cart,3.0,2025-10-28
U0109,I0116,view,1.0,2025-10-28
U0287,I0083,view,1.0,2025-10-28
U0158,I0167,view,1.0,2025-10-28
U0369,I0067,view,1.0,2025-10-28
U0119,I0143,cart,3.0,2025-10-28
U0164,I0158,cart,3.0,2025-10-28
U0350,I0024,view,1.0,2025-10-28
U0153,I0143,view,1.0,2025-10-28
U0357,I0047,cart,3.0,2025-10-28
U0231,I0168,purchase,7.0,2025-10-28
U0312,I0019,view,1.0,2025-10-28
U0289,I0097,view,1.0,2025-10-28
U0292,I0051,cart,3.0,2025-10-28
U0412,I0035,cart,3.0,2025-10-28
U0424,I0087,view,1.0,2025-10-28
U0437,I0072,cart,3.0,2025-10-28
U0381,I0079,cart,3.0,2025-10-28
U0092,I0056,purchase,7.0,2025-10-28
U0149,I0083,purchase,7.0,2025-10-28
U0056,I0008,cart,3.0,2025-10-28
U0333,I0037,purchase,7.0,2025-10-28
U0120,I0147,cart,3.0,2025-10-28
U0055,I0030,purchase,7.0,2025-10-28
U0308,I0132,cart,3.0,2025-10-28
U0286,I0061,purchase,7.0,2025-10-28
U0263,I0149,view,1.0,2025-10-28
U0109,I0057,view,1.0,2025-10-28
U0097,I0004,cart,3.0,2025-10-28
U0405,I0068,cart,3.0,2025-10-28
U0210,I0010,purchase,7.0,2025-10-28
U0251,I0074,cart,3.0,2025-10-28
U0251,I0074,purchase,7.0,2025-10-28
U0055,I0176,cart,3.0,2025-10-28
U0003,I0121,purchase,7.0,2025-10-28
U0442,I0031,view,1.0,2025-10-28
U0359,I0132,view,1.0,2025-10-28
U0252,I0174,purchase,7.0,2025-10-28
U0092,I0104,purchase,7.0,2025-10-28
U0140,I0160,view,1.0,2025-10-28
U0344,I0106,view,1.0,2025-10-28
U0340,I0156,cart,3.0,2025-10-28
U0145,I0064,view,1.0,2025-10-28
U0403,I0124,view,1.0,2025-10-28
U0204,I0009,purchase,7.0,2025-10-28
U0308,I0132,purchase,7.0,2025-10-28
U0096,I0070,view,1.0,2025-10-28
U0347,I0161,cart,3.0,2025-10-28
U0077,I0013,view,1.0,2025-10-28
U0065,I0130,cart,3.0,2025-10-28
U0041,I0001,purchase,7.0,2025-10-28
U0140,I0160,view,1.0,2025-10-28
U0290,I0081,view,1.0,2025-10-28
U0200,I0143,cart,3.0,2025-10-28
U0231,I0009,purchase,7.0,2025-10-28
U0430,I0125,view,1.0,2025-10-28
U0388,I0072,purchase,7.0,2025-10-28
U0260,I0112,view,1.0,2025-10-28
U0166,I0026,cart,3.0,2025-10-28
U0374,I0111,purchase,7.0,2025-10-28
U0340,I0040,purchase,7.0,2025-10-28
U0228,I0178,purchase,7.0,2025-10-28
U0396,I0044,cart,3.0,2025-10-28
U0386,I0078,view,1.0,2025-10-28
U0412,I0037,purchase,7.0,2025-10-28
U0250,I0098,cart,3.0,2025-10-28
U0031,I0143,cart,3.0,2025-10-28
U0380,I0095,purchase,7.0,2025-10-28
U0156,I0016,cart,3.0,2025-10-28
U0235,I0096,cart,3.0,2025-10-28
U0388,I0021,cart,3.0,2025-10-28
U0260,I0063,purchase,7.0,2025-10-28
U0060,I0156,view,1.0,2025-10-28
U0357,I0047,cart,3.0,2025-10-28
U0104,I0055,purchase,7.0,2025-10-29
U0246,I0092,view,1.0,2025-10-29
U0160,I0081,purchase,7.0,2025-10-29
U0126,I0033,view,1.0,2025-10-29
U0272,I0061,purchase,7.0,2025-10-29
U0257,I0115,purchase,7.0,2025-10-29
U0450,I0163,cart,3.0,2025-10-29
U0218,I0142,view,1.0,2025-10-29
U0120,I0147,cart,3.0,2025-10-29
U0194,I0022,cart,3.0,2025-10-29
U0327,I0017,purchase,7.0,2025-10-29
U0270,I0154,purchase,7.0,2025-10-29
U0203,I0081,view,1.0,2025-10-29
U0340,I0040,purchase,7.0,2025-10-29
U0156,I0071,cart,3.0,2025-10-29
U0198,I0098,view,1.0,2025-10-29
U0335,I0081,view,1.0,2025-10-29
U0357,I0047,purchase,7.0,2025-10-29
U0253,I0107,view,1.0,2025-10-29
U0438,I0096,purchase,7.0,2025-10-29
U0426,I0180,view,1.0,2025-10-29
U0220,I0143,view,1.0,2025-10-29
U0192,I0156,view,1.0,2025-10-29
U0076,I0001,cart,3.0,2025-10-29
U0113,I0141,purchase,7.0,2025-10-29
U0062,I0026,purchase,7.0,2025-10-29
U0442,I0005,cart,3.0,2025-10-29
U0239,I0177,purchase,7.0,2025-10-29
U0290,I0081,cart,3.0,2025-10-29
U0443,I0041,view,1.0,2025-10-29
U0217,I0170,purchase,7.0,2025-10-29
U0331,I0046,cart,3.0,2025-10-29
U0081,I0106,purchase,7.0,2025-10-29
U0201,I0138,cart,3.0,2025-10-29
U0258,I0040,cart,3.0,2025-10-29
U0134,I0077,purchase,7.0,2025-10-29
U0310,I0156,view,1.0,2025-10-29
U0085,I0081,view,1.0,2025-10-29
U0085,I0031,view,1.0,2025-10-29
U0207,I0060,view,1.0,2025-10-29
U0231,I0102,purchase,7.0,2025-10-29
U0311,I0081,view,1.0,2025-10-29
U0152,I0053,cart,3.0,2025-10-29
U0211,I0122,cart,3.0,2025-10-29
U0037,I0170,purchase,7.0,2025-10-29
U0071,I0023,purchase,7.0,2025-10-29
U0052,I0095,view,1.0,2025-10-29
U0057,I0108,view,1.0,2025-10-29
U0113,I0024,cart,3.0,2025-10-29
U0408,I0178,cart,3.0,2025-10-29
U0104,I0004,cart,3.0,2025-10-29
U0074,I0111,view,1.0,2025-10-29
U0245,I0055,cart,3.0,2025-10-29
U0364,I0168,purchase,7.0,2025-10-29
U0289,I0102,purchase,7.0,2025-10-29
U0223,I0077,view,1.0,2025-10-29
U0301,I0143,purchase,7.0,2025-10-29
U0135,I0051,view,1.0,2025-10-29
U0388,I0102,cart,3.0,2025-10-29
U0432,I0155,purchase,7.0,2025-10-29
U0277,I0171,purchase,7.0,2025-10-29
U0232,I0038,view,1.0,2025-10-29
U0025,I0109,purchase,7.0,2025-10-29
U0269,I0134,cart,3.0,2025-10-29
U0101,I0111,view,1.0,2025-10-29
U0399,I0048,purchase,7.0,2025-10-29
U0191,I0169,cart,3.0,2025-10-29
U0422,I0038,view,1.0,2025-10-29
U0431,I0048,view,1.0,2025-10-29
U0202,I0153,view,1.0,2025-10-29
U0393,I0096,purchase,7.0,2025-10-29
U0116,I0079,purchase,7.0,2025-10-29
U0173,I0136,view,1.0,2025-10-29
U0137,I0013,cart,3.0,2025-10-29
U0123,I0170,cart,3.0,2025-10-29
U0074,I0143,view,1.0,2025-10-29
U0246,I0072,purchase,7.0,2025-10-29
U0033,I0025,purchase,7.0,2025-10-29
U0371,I0002,purchase,7.0,2025-10-29
U0129,I0167,cart,3.0,2025-10-29
U0166,I0154,cart,3.0,2025-10-29
U0187,I0155,purchase,7.0,2025-10-29
U0338,I0147,cart,3.0,2025-10-29
U0196,I0087,cart,3.0,2025-10-29
U0093,I0157,purchase,7.0,2025-10-29
U0132,I0175,cart,3.0,2025-10-29
U0300,I0172,cart,3.0,2025-10-29
U0068,I0068,view,1.0,2025-10-29
U0088,I0169,view,1.0,2025-10-29
U0416,I0014,purchase,7.0,2025-10-29
U0336,I0041,purchase,7.0,2025-10-29
U0327,I0017,view,1.0,2025-10-29
U0416,I0014,purchase,7.0,2025-10-29
U0245,I0165,cart,3.0,2025-10-29
U0109,I0021,purchase,7.0,2025-10-29
U0247,I0006,cart,3.0,2025-10-29
U0051,I0030,cart,3.0,2025-10-29
U0127,I0077,view,1.0,2025-10-29
U0009,I0102,cart,3.0,2025-10-29
U0392,I0164,cart,3.0,2025-10-29
U0318,I0022,purchase,7.0,2025-10-29
U0248,I0112,purchase,7.0,2025-10-29
U0212,I0142,cart,3.0,2025-10-29
U0330,I0148,view,1.0,2025-10-29
U0294,I0176,cart,3.0,2025-10-29
U0204,I0009,cart,3.0,2025-10-29
U0333,I0095,purchase,7.0,2025-10-29
U0061,I0058,cart,3.0,2025-10-29
U0399,I0179,cart,3.0,2025-10-29
U0017,I0068,purchase,7.0,2025-10-29
U0146,I0142,view,1.0,2025-10-29
U0179,I0001,view,1.0,2025-10-29
U0146,I0001,view,1.0,2025-10-29
U0020,I0116,view,1.0,2025-10-29
U0268,I0061,cart,3.0,2025-10-29
U0329,I0111,view,1.0,2025-10-29
U0036,I0167,cart,3.0,2025-10-29
U0263,I0001,purchase,7.0,2025-10-29
U0377,I0015,view,1.0,2025-10-29
U0389,I0026,cart,3.0,2025-10-29
U0390,I0079,cart,3.0,2025-10-29
U0313,I0128,cart,3.0,2025-10-29
U0419,I0179,view,1.0,2025-10-29
U0129,I0167,purchase,7.0,2025-10-29
U0167,I0061,cart,3.0,2025-10-29
U0425,I0149,purchase,7.0,2025-10-29
U0339,I0070,view,1.0,2025-10-29
U0029,I0167,view,1.0,2025-10-29
U0399,I0095,view,1.0,2025-10-29
U0134,I0154,view,1.0,2025-10-29
U0324,I0095,cart,3.0,2025-10-29
U0026,I0066,purchase,7.0,2025-10-29
U0334,I0112,purchase,7.0,2025-10-29
U0209,I0035,view,1.0,2025-10-29
U0264,I0155,cart,3.0,2025-10-29
U0038,I0074,cart,3.0,2025-10-29
U0016,I0083,cart,3.0,2025-10-29
U0450,I0163,cart,3.0,2025-10-29
U0018,I0010,view,1.0,2025-10-29
U0380,I0095,purchase,7.0,2025-10-29
U0095,I0030,view,1.0,2025-10-29
U0284,I0082,purchase,7.0,2025-10-29
U0414,I0037,view,1.0,2025-10-29
U0209,I0125,cart,3.0,2025-10-29
U0323,I0153,cart,3.0,2025-10-29
U0435,I0008,view,1.0,2025-10-29
U0041,I0001,cart,3.0,2025-10-29
U0182,I0006,cart,3.0,2025-10-29
U0321,I0058,view,1.0,2025-10-29
U0274,I0040,view,1.0,2025-10-29
U0432,I0155,view,1.0,2025-10-29
U0083,I0021,cart,3.0,2025-10-29
U0146,I0102,view,1.0,2025-10-29
U0022,I0096,view,1.0,2025-10-29
U0362,I0117,cart,3.0,2025-10-29
U0263,I0001,view,1.0,2025-10-29
U0205,I0007,view,1.0,2025-10-29
U0157,I0081,view,1.0,2025-10-29
U0247,I0006,view,1.0,2025-10-29
U0214,I0003,cart,3.0,2025-10-29
U0235,I0104,purchase,7.0,2025-10-29
U0119,I0158,view,1.0,2025-10-29
U0439,I0036,view,1.0,2025-10-29
U0083,I0066,cart,3.0,2025-10-29
U0275,I0026,purchase,7.0,2025-10-29
U0382,I0056,purchase,7.0,2025-10-29
U0082,I0009,cart,3.0,2025-10-29
U0130,I0058,cart,3.0,2025-10-29
U0351,I0156,view,1.0,2025-10-29
U0372,I0068,cart,3.0,2025-10-29
U0265,I0159,view,1.0,2025-10-29
U0380,I0146,purchase,7.0,2025-10-29
U0265,I0115,purchase,7.0,2025-10-29
U0008,I0139,purchase,7.0,2025-10-29
U0289,I0160,cart,3.0,2025-10-29
U0373,I0149,cart,3.0,2025-10-29
U0349,I0179,view,1.0,2025-10-29
U0108,I0134,purchase,7.0,2025-10-29
U0382,I0056,purchase,7.0,2025-10-29
U0356,I0100,view,1.0,2025-10-29
U0235,I0096,view,1.0,2025-10-29
U0444,I0124,view,1.0,2025-10-29
U0305,I0140,view,1.0,2025-10-29
U0214,I0108,view,1.0,2025-10-29
U0259,I0150,cart,3.0,2025-10-29
U0237,I0012,view,1.0,2025-10-29
U0107,I0083,purchase,7.0,2025-10-29
U0430,I0125,cart,3.0,2025-10-29
U0366,I0104,purchase,7.0,2025-10-29
U0307,I0169,purchase,7.0,2025-10-29
U0200,I0143,view,1.0,2025-10-29
U0049,I0134,view,1.0,2025-10-29
U0417,I0029,view,1.0,2025-10-29
U0237,I0012,view,1.0,2025-10-29
U0039,I0109,view,1.0,2025-10-29
U0108,I0132,purchase,7.0,2025-10-30
U0336,I0007,view,1.0,2025-10-30
U0133,I0001,cart,3.0,2025-10-30
U0052,I0109,view,1.0,2025-10-30
U0318,I0037,view,1.0,2025-10-30
U0083,I0088,purchase,7.0,2025-10-30
U0124,I0159,cart,3.0,2025-10-30
U0266,I0067,view,1.0,2025-10-30
U0132,I0086,purchase,7.0,2025-10-30
U0124,I0093,view,1.0,2025-10-30
U0164,I0134,purchase,7.0,2025-10-30
U0105,I0005,view,1.0,2025-10-30
U0330,I0060,view,1.0,2025-10-30
U0380,I0179,cart,3.0,2025-10-30
U0290,I0081,purchase,7.0,2025-10-30
U0343,I0023,view,1.0,2025-10-30
U0228,I0178,purchase,7.0,2025-10-30
U0064,I0130,view,1.0,2025-10-30
U0130,I0087,view,1.0,2025-10-30
U0133,I0001,purchase,7.0,2025-10-30
U0279,I0048,purchase,7.0,2025-10-30
U0336,I0041,cart,3.0,2025-10-30
U0132,I0177,cart,3.0,2025-10-30
U0284,I0082,view,1.0,2025-10-30
U0048,I0057,view,1.0,2025-10-30
U0380,I0095,purchase,7.0,2025-10-30
U0364,I0168,purchase,7.0,2025-10-30
U0359,I0158,purchase,7.0,2025-10-30
U0265,I0115,view,1.0,2025-10-30
U0380,I0146,purchase,7.0,2025-10-30
U0088,I0053,cart,3.0,2025-10-30
U0088,I0053,cart,3.0,2025-10-30
U0187,I0030,view,1.0,2025-10-30
U0433,I0112,cart,3.0,2025-10-30
U0424,I0058,cart,3.0,2025-10-30
U0066,I0001,view,1.0,2025-10-30
U0389,I0026,purchase,7.0,2025-10-30
U0260,I0053,view,1.0,2025-10-30
U0130,I0058,cart,3.0,2025-10-30
U0290,I0081,cart,3.0,2025-10-30
U0224,I0082,purchase,7.0,2025-10-30
U0224,I0064,cart,3.0,2025-10-30
U0329,I0136,view,1.0,2025-10-30
U0052,I0125,cart,3.0,2025-10-30
U0346,I0096,cart,3.0,2025-10-30
U0318,I0022,view,1.0,2025-10-30
U0372,I0044,view,1.0,2025-10-30
U0015,I0096,view,1.0,2025-10-30
U0238,I0083,view,1.0,2025-10-30
U0335,I0046,purchase,7.0,2025-10-30
U0372,I0163,view,1.0,2025-10-30
U0450,I0065,cart,3.0,2025-10-30
U0147,I0021,cart,3.0,2025-10-30
U0354,I0154,cart,3.0,2025-10-30
U0143,I0026,view,1.0,2025-10-30
U0074,I0103,view,1.0,2025-10-30
U0284,I0082,purchase,7.0,2025-10-30
U0161,I0016,cart,3.0,2025-10-30
U0358,I0083,cart,3.0,2025-10-30
U0336,I0041,view,1.0,2025-10-30
U0449,I0021,purchase,7.0,2025-10-30
U0287,I0007,purchase,7.0,2025-10-30
U0111,I0002,cart,3.0,2025-10-30
U0395,I0138,view,1.0,2025-10-30
U0113,I0024,purchase,7.0,2025-10-30
U0241,I0024,cart,3.0,2025-10-30
U0258,I0046,view,1.0,2025-10-30
U0243,I0002,cart,3.0,2025-10-30
U0260,I0065,cart,3.0,2025-10-30
U0112,I0152,purchase,7.0,2025-10-30
U0412,I0037,view,1.0,2025-10-30
U0195,I0125,cart,3.0,2025-10-30
U0193,I0163,view,1.0,2025-10-30
U0028,I0161,purchase,7.0,2025-10-30
U0412,I0067,view,1.0,2025-10-30
U0449,I0134,cart,3.0,2025-10-30
U0067,I0103,purchase,7.0,2025-10-30
U0396,I0065,cart,3.0,2025-10-30
U0294,I0176,view,1.0,2025-10-30
U0202,I0064,view,1.0,2025-10-30
U0401,I0041,cart,3.0,2025-10-30
U0206,I0033,view,1.0,2025-10-30
U0441,I0155,view,1.0,2025-10-30
U0253,I0160,cart,3.0,2025-10-30
U0174,I0109,cart,3.0,2025-10-30
U0422,I0038,view,1.0,2025-10-30
U0074,I0143,purchase,7.0,2025-10-30
U0103,I0049,purchase,7.0,2025-10-30
U0245,I0055,purchase,7.0,2025-10-30
U0175,I0061,view,1.0,2025-10-30
U0254,I0007,purchase,7.0,2025-10-30
U0392,I0053,view,1.0,2025-10-30
U0410,I0179,cart,3.0,2025-10-30
U0342,I0100,purchase,7.0,2025-10-30
U0342,I0007,purchase,7.0,2025-10-30
U0277,I0058,purchase,7.0,2025-10-30
U0197,I0060,purchase,7.0,2025-10-30
U0102,I0004,purchase,7.0,2025-10-30
U0046,I0154,purchase,7.0,2025-10-30
U0421,I0130,purchase,7.0,2025-10-30
U0302,I0038,purchase,7.0,2025-10-30
U0118,I0176,view,1.0,2025-10-30
U0414,I0161,view,1.0,2025-10-30
U0269,I0034,cart,3.0,2025-10-30
U0216,I0006,purchase,7.0,2025-10-30
U0055,I0121,purchase,7.0,2025-10-30
U0252,I0175,view,1.0,2025-10-30
U0351,I0156,purchase,7.0,2025-10-30
U0337,I0125,view,1.0,2025-10-30
U0175,I0081,cart,3.0,2025-10-30
U0401,I0041,view,1.0,2025-10-30
U0069,I0090,view,1.0,2025-10-30
U0201,I0147,purchase,7.0,2025-10-30
U0054,I0090,purchase,7.0,2025-10-30
U0121,I0169,purchase,7.0,2025-10-30
U0008,I0139,cart,3.0,2025-10-30
U0325,I0077,purchase,7.0,2025-10-30
U0370,I0062,cart,3.0,2025-10-30
U0053,I0150,view,1.0,2025-10-30
U0305,I0055,purchase,7.0,2025-10-30
U0421,I0085,cart,3.0,2025-10-30
U0386,I0097,cart,3.0,2025-10-30
U0181,I0054,view,1.0,2025-10-30
U0092,I0104,cart,3.0,2025-10-30
U0079,I0009,purchase,7.0,2025-10-30
U0371,I0002,cart,3.0,2025-10-30
U0201,I0138,cart,3.0,2025-10-30
U0071,I0072,view,1.0,2025-10-30
U0047,I0090,purchase,7.0,2025-10-30
U0197,I0178,view,1.0,2025-10-30
U0245,I0155,cart,3.0,2025-10-30
U0117,I0019,purchase,7.0,2025-10-30
U0029,I0096,cart,3.0,2025-10-30
U0119,I0077,cart,3.0,2025-10-30
U0338,I0104,cart,3.0,2025-10-30
U0366,I0104,view,1.0,2025-10-30
U0102,I0165,cart,3.0,2025-10-30
U0403,I0172,view,1.0,2025-10-30
U0252,I0174,cart,3.0,2025-10-30
U0311,I0053,view,1.0,2025-10-30
U0154,I0028,cart,3.0,2025-10-30
U0202,I0064,view,1.0,2025-10-30
U0244,I0021,view,1.0,2025-10-30
U0325,I0077,cart,3.0,2025-10-30
U0130,I0087,cart,3.0,2025-10-30
U0401,I0041,view,1.0,2025-10-30
U0209,I0177,view,1.0,2025-10-30
U0081,I0106,cart,3.0,2025-10-30
U0177,I0074,purchase,7.0,2025-10-30
U0429,I0046,purchase,7.0,2025-10-30
U0184,I0125,view,1.0,2025-10-30
U0386,I0092,view,1.0,2025-10-30
U0135,I0119,purchase,7.0,2025-10-30
U0249,I0170,purchase,7.0,2025-10-30
U0056,I0024,cart,3.0,2025-10-30
U0257,I0011,view,1.0,2025-10-30
U0447,I0146,view,1.0,2025-10-30
U0271,I0141,cart,3.0,2025-10-30
U0126,I0033,view,1.0,2025-10-30
U0196,I0178,view,1.0,2025-10-30
U0244,I0021,cart,3.0,2025-10-30
U0409,I0067,cart,3.0,2025-10-30
U0080,I0137,purchase,7.0,2025-10-30
U0057,I0108,view,1.0,2025-10-30
U0102,I0165,view,1.0,2025-10-30
U0392,I0053,purchase,7.0,2025-10-30
U0092,I0104,purchase,7.0,2025-10-30
U0075,I0156,view,1.0,2025-10-30
U0150,I0158,cart,3.0,2025-10-30
U0005,I0004,purchase,7.0,2025-10-30
U0196,I0007,cart,3.0,2025-10-30
U0074,I0111,cart,3.0,2025-10-30
U0034,I0155,purchase,7.0,2025-10-30
U0177,I0001,cart,3.0,2025-10-30
U0275,I0085,view,1.0,2025-10-30
U0244,I0134,purchase,7.0,2025-10-30
U0140,I0160,purchase,7.0,2025-10-30
U0343,I0072,view,1.0,2025-10-30
U0003,I0005,view,1.0,2025-10-31
U0344,I0106,purchase,7.0,2025-10-31
U0295,I0099,view,1.0,2025-10-31
U0412,I0037,purchase,7.0,2025-10-31
U0075,I0045,view,1.0,2025-10-31
U0139,I0041,view,1.0,2025-10-31
U0405,I0068,purchase,7.0,2025-10-31
U0050,I0078,view,1.0,2025-10-31
U0082,I0032,view,1.0,2025-10-31
U0411,I0149,purchase,7.0,2025-10-31
U0046,I0154,cart,3.0,2025-10-31
U0385,I0179,purchase,7.0,2025-10-31
U0234,I0171,view,1.0,2025-10-31
